id,post_url,post_title,post_author,post_date,video_url,embed_type,reachable,status,transcript_lol_id,transcript_url,failure_reason,captured_at
7f18ee5b5b9fff13,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=ad495fef8f6e4958b42b1b0c9db25119,Private Money Partnerships Dos and Dont's 01/28,,,https://stream.video.skool.com/hD4VM1sTBFdByRgU9CGcFgHjzonkWt7EkikQzYwznLI.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjkzODYwLCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6ImhENFZNMXNUQkZkQnlSZ1U5Q0djRmdIanpvbmtXdDdFa2lrUXpZd3puTEkifQ.14UDZUvjm1SIFGuWTUvRa5I8khDrWlM2xC3mGDIJ0Sr4cbmHq8GcHWIqm3IPAUIzl0seim5_aJJZluOrjUUegY2SwX0jMa8matWurikBPoPBX5R1BvMTh4ScluubRuKMGORZS302ZRnkmLj9yomVXDtVzSkzj9M15rF-fOKh5Xug7Kp-p1Og2fEMZFDmfQU12VMyKYZx8nlndweUT6AWnAVjIi_oghADfxUsPGnU0GfGd-QD8O0jmncJ6wbOZ_eyHXUvlVkb4D956yuvYqGTghkNtRiAZpUMDuD1HzA6ED9obg3k5sQwYp0BPklSEfs_a6SZJAOS_ch7-LvpnfqAcA,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:05:56+00:00
4da14fb50f56292a,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=1655006eb3cb41929be43a7eb14481d0,FB Marketing Ads Review & Accounting 02/04,,,https://stream.video.skool.com/CMER00KWvKJBP635zpgg2Rw5HQxIJmG8PDiyMOsPs5uI.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjkzMjM5LCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6IkNNRVIwMEtXdktKQlA2MzV6cGdnMlJ3NUhReElKbUc4UERpeU1Pc1BzNXVJIn0.rf1QbMIVbE8qqfpHydBwZXhwy9l-6ePUSFIQjESseQwCvzUxA8Vt4mfq266krXQ-0LQ1hbLoQIBC69_EucwZ4jqJzvo5qHj-pGiW-JkMX7Xi9XZVYpzdgqO-yDG8Bp9x6i4duyEvC6O2PH-EWfhx2DuxPdFxRMvpcEicEb7gyA0n3-yzKWTTD46qE8-S_PjQQo6cQHh8MWL12OOI8MrHeRtNuDnnA8LkKIObao5XmADsD-X2DJCRXsRaiMgnRcun0JBfmgUXQJ6Q_GNQWHKeRUExNS_IpYm0wlDUleZ5NMFdjEfAMDvME5Qc1phblc4JM5TFqqA8TsM7PlMUErmk9A,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:06:08+00:00
69e15f91f9492fe6,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=5534e36245f74fd984157828adfa44cf,Philadelphia Market & AI Automations 02/11,,,https://stream.video.skool.com/RBdZABIYNVsZAlWutu009oCkO02F01L48Eosn1F02M01YJEI.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjk0NTI4LCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6IlJCZFpBQklZTlZzWkFsV3V0dTAwOW9Da08wMkYwMUw0OEVvc24xRjAyTTAxWUpFSSJ9.FpHhkekCxxeqtBFSIyJrgn5-RbEHMhoryvUofQNQy4v1zm4ItHX88CXXl0TeANHJUFeagM3cyxRQOoFZIYIbm-4E-98P-Im0oIhzGz0-SlbFUg17B9ieOGqaQtFjxZzkubAngl2aHh1VHwCYNayMKR5NfA6uJRMvbb_SZV36sfS0RXRtGViNqZDDt6tmJWVYeOrFEsADCuzkGosANidHM7IudiZBDaIhoBelPcmuO5Wdr7vvofPogITnUqXt2dDRp5ZSBEpb2XnaxbFoLJEAfe0srWpHTJRcvxFYbjqBGuOYP7caJe1qYKkAbZuqCxhvxOSo5kiYp3xS3e6ZZUZuQg,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:06:21+00:00
874d1c64af51ac1c,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=43853c09d33b4a00b1a52e4ead677bd6,AI Automations Introduction - 02/25,,,https://stream.video.skool.com/xjGyaCXvDPLCF2rlz64nbxqbuSfs801QPcW9900IZnrJ4.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjk1MDM0LCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6InhqR3lhQ1h2RFBMQ0Yycmx6NjRuYnhxYnVTZnM4MDFRUGNXOTkwMElabnJKNCJ9.qIoNbJgnnKaXIbR2fBeq-OO1kr-KRnnuIQ9IGhJccDvAD7Tlq9jNYUzsZ9mqXN03NSnPKP9tDeu32ZQc0LY8ittP8t_BQUoudmiETwcD_9f0JUsXGSqURqZzI-ok4Aq_EL4vImfkIGLnNPZX2GmFRPJiNqUhmTm-c7HVzq9q1USjuHPITvoOVXolHJV-mfnzAKvhS1SV7hYgRSw_idy296EjEMPhmfPJhGvdvoEACpWfyeBhvYkXxp41vE7MrhhLlQ0XVFxgDXnCITD1Bc9-SsIQXIGHItVM4-4GGCPVHQaX3_R9kEEKddldEYZmmQ8x1ZmFnieLRle67Q0bc54AhA,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:06:33+00:00
947ce9935022ac9a,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=4fff61e0e3ef4fa4a4abe402faad748d,FB Marketplace Live Audit & Business Mindset 03/04,,,https://stream.video.skool.com/SB00UdzUSPmfuVvoC1hrDMK8ek014JatrtTfyij1tUB00k.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjk0OTQ0LCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6IlNCMDBVZHpVU1BtZnVWdm9DMWhyRE1LOGVrMDE0SmF0cnRUZnlpajF0VUIwMGsifQ.weqoJD5l5Ov9lPZWxlM8_h69nDyTVZmmP14JLeNOIKeYChEhgrzwrzhOdmRhGXYRVLFwBF_08sJj-465XY2Lysa1x5E43M_xMoUviLy9LG-0_-o_6Fwzbdq8W-KGoy_Szkx0I8mWU-pSBBH_3Wbh3xsJCTW_1Oz9Mti1O7FjzKZD5BjUdeL9LkWqzO3Ii8dwqNbAEj4xUC_1f36RuuA2hiw2yPgpYp7UudqBl9iVVklYMmz8r0QAzYDEa7nAngMjslZMFCKg-SpafIaNo4nGhj7hVyC2WJ138DCO2mHr-wEcxhf6fik7o6SB64kr58VW7ZyADPRgaSNW54JAOOdSDQ,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:06:46+00:00
c7c62ecbb1f0f24f,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=7e0c54a2ae66482e8ceee13cc84e6c66,Q & A 03/18/20206,,,https://stream.video.skool.com/gNWInGlUP1BEv701ifWadvbBzHYvwszNPDv1lW3HyBGM.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjkzMjIzLCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6ImdOV0luR2xVUDFCRXY3MDFpZldhZHZiQnpIWXZ3c3pOUER2MWxXM0h5QkdNIn0.gSthOOO_iAHuwevKuY8QQpA3gEgIZ889dasC4vuCDTS9QcPR8UiQM5hxeayZ4dzdWDoOEfO-yLh2ILnVVDqRiz46VG3CH1Z0EReZN_hYAYlCkBQQj0WJ2cmyPn6EleopzIcxRSjxge-0nkQOZ2i-Ov4De66t8O7rkHCNqiHH9XqWKbzbi0sT8st5prMRtZ-rZGPxak32Vg5AVM62g-RrFmPxYLFsp759NZLStzIm5NCiNzBi_MumdzfAkEAkgXR47Zip7mmf2wydQ8vKOzb_kzrHytoFMoCF1gKVaChCDy-QNCHnGIKOH9aRR8O3xQJ_EXQJVNWmjXS-V6WMh_8j6Q,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:06:58+00:00
31a92eb4a1ece559,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=94a9970ae91949448d55b0bfdc326438,Appraisals & Refinance Coliving + 911 Subto Audit,,,https://stream.video.skool.com/qJ4VXNd01uuZ65WuM8kjgRPX192J7W01yDobwO8Tepc24.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjk4ODgwLCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6InFKNFZYTmQwMXV1WjY1V3VNOGtqZ1JQWDE5Mko3VzAxeURvYndPOFRlcGMyNCJ9.nGQRAM0X-OjwK2FCtWXS5hmY_NRymVogtvbK4nfzW2N3tc1xAD0QdBJO2hovX1U24_Moytv-Y3bKpBs4eof8NEIyR1XUHFwgpKMJ5u7mbgSWbiEN2QznRAX4H4qOPH6gigRw5Oq7aEAzdl-psfRGMTTSKHsCekl0HrJ8W_yP79efhoyJNuNdZkfHgrQPsA_6ACCn63a7hT0Gvkk735ihj3LW1_f2L7KAw8oiUYh_VsCPEpWD81zGbZzogrIi38r2z5zWaEp4rAMBPyN8yTyr3DdShaAPZCnqE9mSK0kIKSmusI6zHGBsfRg7QfgFQGF_SbeVYl7lCVY0DFfnUx3HxQ,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:07:10+00:00
6eadf3bc1d2cd3a6,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=29edbc7ed156455f90f4d635aa939bcc,FB Marketplace-AI Software-Operational SOPs 04/01,,,https://stream.video.skool.com/RkkpFjOyR9PCZ7kjaKM8fb1vrP2JNxqzq00LXhrTOzbo.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjk1OTU2LCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6IlJra3BGak95UjlQQ1o3a2phS004ZmIxdnJQMkpOeHF6cTAwTFhoclRPemJvIn0.IknuZbkvn5y3OI1EttI33ifIYt5Bt76SgAohSn9lrYT9zGTzuwIzcP1DmpTZBnamiQYWRdylzVkYTjiPcwR2YJQ09KpJQ745gklLqBykxnSeZFzJWuOQ7-Vo9A7bZj1PS3zJ-EEXPnB4u4WkenL2EYaSqLLi0c7JaE-Es8n-MbcA_Z3xw6ett9Xri8dp_DNPLEtMvpcP6u3eyArvUgTTFa2H2xq4zg6pHeaIALRdWO936BLRet_2MWaTZyK6IZtyCTxBiw892UY16dNEYUztE6Z-qyB-dSPEjkt9zsb4PR4ixHtYE3neBluzfh_Ifv1s_zqzeFEHluOdWxhXrUczlQ,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:07:23+00:00
3302415c2b08cc7f,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=56723025915b4e0082b1d990d4fe855c,Underwriting 140 door Portfolio in Texas 04/08,,,https://stream.video.skool.com/hY005wb01KP7Mk8bV8Ards01egvxCYZJoeqmia4pRboiQ00.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjkyNjEwLCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6ImhZMDA1d2IwMUtQN01rOGJWOEFyZHMwMWVndnhDWVpKb2VxbWlhNHBSYm9pUTAwIn0.eO_M58UyIAb1P3ESDwib_SvExFsxwOI-6UT_ozsrrDccRgdBfLIZGkeOT7gblduIBkE8_RaelQJDmCP85AKDhTeEi4v9lbrIfJutcfaBvEWtBr9AZeAKIurEmsIYIokQttsRpJ17qP-Kyu8fMtFb-UaDqfeZn2bo9-18dyT3k3-O9UcQs30pOu3cmd0qtVIUwf5rwJ7QJKR2D5vyW9F_NkgzJRohD6JcNvighwEdE1JdXPbTO9mwZKPLFDeierfF_2tJ69dCocDHYCXCbpT-5gdrWcSwrdZV-3jJ348g5-ZhVs0VtaQG4s42k-KY_A2YkLIKcSxjHVXAuoEOwU67rA,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:07:35+00:00
fd60d70f584d0b30,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=d39542cfe2984503abd1699b06116fde,Live Underwriting & Market Analysis [How to] 04/15,,,https://stream.video.skool.com/s7G31WBuwuUlVs02gaoyx3e8V4qSw0100IU2zffQgD4EKA.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjk0MTMxLCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6InM3RzMxV0J1d3VVbFZzMDJnYW95eDNlOFY0cVN3MDEwMElVMnpmZlFnRDRFS0EifQ.SAe2mR8EshPFlIVmEMVviUhagYF46IVa0p_LA0K7RgCSOJUz6XSQ3Bl_YSijolIndlPDIqficDCEJZQtbgpk9MF8DWWRfkOPdBQ1PwROz4C-yt2HNAnR7i7pyYA-vACcALeHE9wjcufZ6rwvBLL_auf1mnawd9ipeRwThq827U-eRqg5mcj62CtTGcyGQOoHoBCy9cY5ryUmcST58RTt4Sx42nWmwUgMAqbeBH1TVRsNr4qgatZVH6AGNQZISejQJLDZ8In_vE1Kk4QRF55m3LY2HTjJHBj1VHoS4YjMH7S5XOd2O16j6byvfzL3daKklHU-hX-IQNwpzWyzFygKXQ,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:07:48+00:00
69d06c2519df2814,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=9866988528c74f5187dc813d4e565211,Be a good Landlord: AC control & Maintenance 04/22,,,https://stream.video.skool.com/svbCmQA02mXyI02BPp1QmxZJ9wSTWX3lXAjIAW3TdMCkQ.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjkyNjE0LCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6InN2YkNtUUEwMm1YeUkwMkJQcDFRbXhaSjl3U1RXWDNsWEFqSUFXM1RkTUNrUSJ9.zjHQfzvCxOqFzbFMHDNPcrP8qKCzcpY0n_o9mdB7wGncE533cmhkWzRiqWrGCN546fr3AO5aYrC8sQREmCZPGHBDa1OnLJXZ_9MW1Kw1EGK-k9o9f9yt51lxEXCcf5aUmFqOMa0CcYV3zhb0gLHRqweDq9JLQ7r3GPs0PZ5US3x488PkyI5sgKGt5Hzx2jzBX_YaAaJyvzsruJqxc5E9lq_iYGHpUjoBSzCPX9lYYpyigaXkV4SpXbFnAnXUf3ioBZ29toKcZeF9qTQ97EW3l3FiAPvXPjcOvuev1WWpAwsceSnxTF_ACOs40PNgSa_W1m6kUS87_uHOVCy9gLSYgA,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:08:00+00:00
1ff00db434a87385,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=e3432e58b8ad433aadf14b72ef8a9c38,AI-Native Marketing Strategies & Management 04/29,,,https://stream.video.skool.com/zBi1nwIrkWPzqKsz28a00OOCVKggz8yez5rQCZXd5p28.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjk1MTA2LCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6InpCaTFud0lya1dQenFLc3oyOGEwME9PQ1ZLZ2d6OHllejVyUUNaWGQ1cDI4In0.qNGe-OpCS7VN0sD2E_vmbRazqKMF2YWs3SLUI03VmH7XdMtPluxaZTYgwnvl_Cxa402I7-FJqngSMQP5n98xTMmONkXForlrPcgng_9rogLcwCh_F1_GGaJrnmu5gxkEyvey7zWEh1D4ETFnyw6YRb-YBQVPGJsco2WQJhPuAs6q9qS7m_5KOYJHKUJXufvyMpWem9F18LjveLZiaKl7i-26dZeVkKBiRUC1tCMiMPvuS4WOiZwRI0eOvI5Eqd_Tl8BGslOxUGLkWlHwtFMBrqMpVkTEjd0dhrVVNHPJmdfllC2W54W46BX-8whEfXLmU94PPVMInd7utjR0eEWfZA,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:08:13+00:00
4884e769b7c2d7b9,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=b00459d1a7464e94b1f91f1fea9853ee,Systems to Operate like a Coliving Pro 05/13,,,https://stream.video.skool.com/xAcTyJM5vE5klJz01ZNFLAOtSSED00lgCqTxCOhnrFnKk.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjk2NTAzLCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6InhBY1R5Sk01dkU1a2xKejAxWk5GTEFPdFNTRUQwMGxnQ3FUeENPaG5yRm5LayJ9.N4bncYojcPREL2LVsAJgNia7OC38LsqINTFUQ8-cZpe0SFKymyvTA0H2W5dobJrDX-DZZxu333g64l568SbZNV4dj5DMV3KsPT_da7OLJzZrmknh8YiDtOJNwzU1km0Tjf1PtlBNLtPYsmX22bzByJ30w8AUdRAWiBeJl_mxlCN_kpLbb2yIt_sDuJ4hCQfrrURAeLWsO63y8skOmM-9bcfyNn0MdjWLMT_MoTc6em348zHwe79-MpCr-8NLux-20ZjtH-B84dJSRDM6x9ZjnAtlSzm3QRHNJMPbBz4TRxiYdzWDB63xMdoamIpzjFfBviVQyJq1UVqCcWq5YpHpkA,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:08:25+00:00
279479ac313ff0f9,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=3f7af2e9f7ba4431bf9f368d5aff4cbb,FB Marketing: everything you'll ever need to know,,,https://stream.video.skool.com/WZjV5UyT00x4nJp3lkZqxTwPQVqzKbm01LXkBCspx3f4U.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgxMjk0NTUyLCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6IldaalY1VXlUMDB4NG5KcDNsa1pxeFR3UFFWcXpLYm0wMUxYa0JDc3B4M2Y0VSJ9.BvbnKjCl4nbPDYhUnaNuayuaAy7h3LALRN9R5Ub0dZ8T77CAldgenHST1trgQwXWFKEsV8p_uLFjkmzLQJtq57dBQZpw5prSvtd-Tgxn6kmAyP4zK8DBr8RnQl1VPBzNSmCO9PyETQVp95vnY1Y-Kt_MmbLIMiPNHJVIhAzKJuNA7LaUszmTtS1Fb8PIHsXwKoGGc4k5l_6kbNFYezZ17ZFuy5jMFN4qSA_qVtg_2kiG3lq71p3KIKmbm0Bk_uYOR1EcJi_ktlF4q8NEGrfLdI3e9FNOcy7kzKXaJfSLxUVBrQB6IFw-m0O70VRlttUWAWmaDoPQYm-4MP1WAOVqLA,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-11T18:08:38+00:00
d6779dd600c7f974,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=d4a31019450e49a9abba69316cc3e51c,Group Home (Erina) - Private Money / Credit Cards,,,https://stream.video.skool.com/OoC3kwy8SMmuVFWG7XpRBj00yKJJWUnoD1WfASn0102AEo.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgyNjQ1ODMyLCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6Ik9vQzNrd3k4U01tdVZGV0c3WHBSQmowMHlLSkpXVW5vRDFXZkFTbjAxMDJBRW8ifQ.cAqf4RoUqBr9XbqUQVOkZ2rhe5sooR4Ea07LjI-YEfE123h-K8-C3ipHM6BcOfGf8CPRJk3u-NXzd0MQVXvp__Vg30SXozCg_Yc-BMIOrpXLg-AtxqHC_C2iyLhvJ2sytufLExTTQgS-hloscIPdE7WrhlVTsQNE102wwL_bwo_JrAlSxWh2kHvzdovwjN6kT2ariqfekhl8DHR9H5SAhav-W2wvQI1y8UZyMjMfEo1C1FJ7laUpwQV7HGUCU12NbAp2826GI_rC-8vONhJttOTMWCzmbjy5_prtKO7iRySqwwDk5yZIi1DXJHAu_Z0YS3uyQ7VWMhj1q4FexUA3Lg,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-27T09:11:31+00:00
83d1ec324def53da,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/d38e0029?md=de3d723e48ac4362a8a9ee2047638de0,Coliving A-Z Blueprint,,,https://stream.video.skool.com/yJy2OIxtQGnbPql7GIUrV6A9uARwpo59eF8aVc5A00yY.m3u8?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ2IiwiZXhwIjoxNzgyNjQzNzMxLCJraWQiOiJPVjIwMHZ6SWZuZFVCNHdXdTAxbDRjb0hrYTVQQUd3TlYwMEtZSkJrQkppVlFrIiwicGxheWJhY2tfcmVzdHJpY3Rpb25faWQiOiIzMDJ2dXNuVG1lbW1QSzllOUpMaWxaUmpnVkJ3T2hTNlVLdGkyWnhJS2V1WSIsInN1YiI6InlKeTJPSXh0UUduYlBxbDdHSVVyVjZBOXVBUndwbzU5ZUY4YVZjNUEwMHlZIn0.mFZE-6iajV8NcEQ8tu953Nz3XN7E0-5Am3S3PKnw8H-jcGuwmvL60yzHbE92SRAqCfoqh6oEmuFb9kdDTFs4yOmYDddj5dI6e94EqTtkJzdtzfQC_ckeIezqO7G1zKES_LU3RlPotiN7fTrDWhRcRe9TelXBd0Sj6eC7RIe8RWh2MNdZtDlLSwC_F9GNoKzlwn10QtbHi5simDgyDUiIqI2s8biVvMezoHLLwJJNkdq06164MlFfxaoZpARbExxbqzgyE0CQ1ZiSAd6T3c_stJcdxPZtV9ZCeNds9n9Cw7WICqBHm2d-Zn_KhU9Pi8ZAdrNjMx415c1we985oZQTWw,m3u8,yes,LOCAL_TRANSCRIBED,,,,2026-06-27T09:11:44+00:00
957b44d8762c9621,https://www.skool.com/coliving-freedom-unlocked-5532/classroom/9b2bdcc9?md=f7ef764df00642af8c5995d3e1cfe351,Coliving Management Systems,,,https://youtu.be/9f_34g04wIY?si=d3ObgnoxfGacMaWJ,youtube,yes,pending,,,,2026-06-27T12:10:23+00:00
